2400;Integrasi pada Hasil Kali Ruang-Ruang;Achmad Sjafii Harahap;K.710218;III atau IV
2401;Persamaan-persamaan Diferensial Parsial dalam Sistim Kordinat Lengkung(Kordinat Silinder dan Bola);Tjetje Amir Ruchjana;K.64055;III atau IV
2402;Suatu Tinjauan tentang Module;Bambang Basuseno;K.72017;III atau IV
2403;Pecahan Kontinu Sederhana;Dedeh Djuariah;K.72157;III atau IV
2404;Ruang Topologi;Suyud Suryono;K.70067;III atau IV
2405;Persamaan Gelombang dan Cara-Cara Pemecahannya;Niniek Haryani;K.75233;III atau IV
2406;Lattice;R. Mohamad Risdaya Fadhil;K.75017;III atau IV
2407;Konkruensi-Konkruensi dalam Satu Variabel yang Tak Diketahui;Hopman Edward Nababan;K.73039;III atau IV
2408;Perluasan Field Berhingga;Tjatjep Rusmapermana;K640125;III atau IV
2409;Transpormasi Laplace pada Penyelesaian Persamaan Differensial Parsial;Anwar Darwadi;K76164;III atau IV
2410;Hubungan Antara Sistem Desimal dan Pecahan Kontinu;Adhianto;K75107;III atau IV
2411;Penyelesaian2 Sederhana Persamaan Laplace;Syafrian Naswar;K75033;III atau IV
2412;Pecahan Kontinu Barisan Farey Persamaan Pell Persamaan Xn +Yn = Zn : n < 4;Mahmud;K75021;III atau IV
2413;Fiel dan Perluasannya;Damijono SS;K75153;III atau IV
2414;Transpormasi Laplace Pada Penyelesaian Persamaan Differensial Parsial;Anwar Darwadi;K76164;III atau IV
2415;Konvergensi Barisan Fungsi Terukur;Euis Hartini;K75133;III atau IV
2416;Persamaan Difusi dalam Berbagai Bidang;Rasjid Iskandar S;K76068;III atau IV
2417;Ruang Metrik;Roro Rochima;K75158;III atau IV
2418;Penggunaan Aljabar Boole Dalam Suatu Rangkaian Dgn Memakai Switch Dan Relay;Purnomo Wiswnggono S;K74097;III atau IV
2419;Pembentukan Persamaan Difusi dan Aplikasi;Harry Ferdinand;K74097;III atau IV
2420;Fungsi Jumlah Dan Jumlah Kuadrat;Harry Ferdinand;K74097;III atau IV
2421;Metode Kalkulus Variasi;Slamet Syamsudin;K78282;III atau IV
2422;Pembentukan Persamaan Gelombang Serta Pemecahannya;Teten Kustendi Sulaeman;K76072;III atau IV
2423;Penyelesaian-Penyelesaian Sederhana Persamaan Laplace;Syafrian Naswar;K75033;III atau IV
2424;Persamaan Pell;Sintong Maruhun Sinambela;K72026;III atau IV
2425;Beberapa Pemakaian Grup;Johnny Napitulu;K76024;III atau IV
2426;Bentuk Kanonik pada Trasformasi Linier;Yayat Priyatna;K75188;III atau IV
2427;Transpormasi Laplace;Sintong Maruhun Sinambela;K72076;III atau IV
2428;Stabilitas Keterbatasan Dan Sifat Asimtot Dari solusi Sistim Linier;Joes Soebarni;K75216;III atau IV
2429;Integral Lebesgue;Radjiman Nataprawira;K73013;III atau IV
2430;Field Bilangan Kuadratik;Khafsah Joebaedi;K75063;III atau IV
2431;Himpunan Terukur;Lukman  S;K74135;III atau IV
2432;Jumlah dari Kuadrat2;Ratih Wiratnawati;K74060;III atau IV
2433;Penyebaran Residu Kuadratik;Rasyid Iskandar S;K76068;III atau IV
2434;Pembahasan Mengenai Kedatangan Berdasarkan Distribusi Poisson dan pelayanan Berdasarkan Distribusi Eksponensial Dalam;Adhianto;K75107;III atau IV
2435;Diferensial Kalkulus;Agus Supriatna;K75151;III atau IV
2436;Pemograman Klasik pada Problema Pemograman Matematis;Anwar Darmadi;K76164;III atau IV
2437;Persamaan Gelombang dan Penggunaannya Diberbagai Bidang;Andi Supangat Soetrisno;K77057;III atau IV
2438;Sistem-Sistem Modul;Yozep Abdulrahman;K77174;III atau IV
2439;Persamaan Gelombang dan Beberapa Metode Penyelesaiannya;Titiek Setiawati;K77128;III atau IV
2440;Integral Riemann Stieltjes;Yusup Supena;K77035;III atau IV
2441;Pembahasan Mengenai Teori Penggantian ( Replacement Theory );Yosef Abdulrahman;K77174;III atau IV
2442;Suatu Tinjauan Tentang Ruang Vektor Berdimensi Terhingga;Hendarman;K77187;III atau IV
2443;Pembahasan Teori Kerangkapan dalam Pemrograman Linier;Elis Hertini;K76090;III atau IV
2444;Barisan dan Deret Fungsi;Eddy Djauhari;K77015;III atau IV
2445;Teorema Kombinatorial dan Pemakaiannya;Dedi Hidayat;K76099;III atau IV
2446;Fungsi Teori Bilangan dan Penyebaran Bilangan Prima;Tjetjep Rusmapermana;K640125;III atau IV
2447;Persamaan Laplace;Dedi Hidayat;K76099;III atau IV
2448;Persamaan Difusi (Konduksi Panas );Hendarsjah Sumarkadiredja;K75024;III atau IV
2449;Ilmu Ukur Instrinsik dari Permukaan;Milton N.R.T Damanik;K76136;III atau IV
2450;Algoritme Euclides dan Persamaan Diophantine Berderajat Satu;Tatty Kurniaty;K75036;III atau IV
2451;Analisa Sistem-sistem yang Berosilasi Non Linier;Mokhamad Rosidi w;K74089;III atau IV
2452;Deret Fourier;Mendjamien P.A.T Sinaga;K73095;III atau IV
2453;Pecahan Kontinu;Nineu Disyani;K78162;III atau IV
2454;Konverven Merata;Lambue Hutabarat;K78102;III atau IV
2455;Persamaan Diophantos Kuadratik Homogen;Sonny Kuswara Ruchiyat;K78103;III atau IV
2456;Dalil-Dalil Universal Mengenai Perpangkatan Tiga;Doddy Hadiyatno Herawan;K78041;III atau IV
2457;Persamaan Laplace;Dedy Rokhidin;K75160;III atau IV
2458;Persamaan Diophantos dan Fungsi Numerik;Siti Rachaju;K78046;III atau IV
2459;Kalkulus Operasional dengan Titik Berat pada Transpormasi Laplace;Abdul Wahib;K77205;III atau IV
2460;Penjabaran Bilangan dengan Desimal;Achmad Kodar;K.78076;III atau IV
2461;Aplikasi dari Grup - Grup  Solvabel;Sudradjat;K78028;III atau IV
2462;Solvabilitas dengan Radikal;Mukrodji;K74023;III atau IV
2463;Persamaan Difusi dan Aplikasinya;Muchlisar;K77029;III atau IV
2464;Dalil Permat dan Akibatnya;Mimin Mintarsih;K78095;III atau IV
2465;Penjumlahan Aritmetik dan Jumlah Kuadrat;I Ketut Budiadja;K74075;III atau IV
2466;Perluasan Ring;Deni Koesmanto;K77181;III atau IV
2467;Tinjauan tentang Pembentukan Persamaan Gelombang dalam Matematika Terapan;Doddy Doelatief;K78186;III atau IV
2468;Pengaturan Persediaan(Inventory Control);Aep Saepudin;K78218;III atau IV
2469;Field-Field Kuadratik;Amat Rachmat;K78240;III atau IV
2470;Metode Simlex yang Diperbaiki(The Revised Simlex Method);Erni Arianni;K78002;III atau IV
2471;Beberapa Komputasi dan Aplikasi Grup-Grup Homologi;Harman Zain;K73161;III atau IV
2472;Osilasi Linier Sistem Mekanik;H. Ridwan Lubis;K77081;III atau IV
2473;Proses Markov;Togu L Tobing;K72041;III atau IV
2474;Transformasi Laplace Pada Penyeleaian Persamaan Diferensial Biasa;Daryono Budi Utomo;K60178273;III atau IV
2475;Pemakaian Program Matematika Model Pert Dan CPM dalam Perencanaan Penjadwalan dan Kontrol Proyek;Daniel Loto;K81009;III atau IV
2476;Suatu Tinjauan Tentang Ring-Ring Polinom;Endang Rusyaman;K60180150;III atau IV
2477;Aplikasi Matematika pada Gerak Osilasi Linier;Endang Suryana;K78248;III atau IV
2478;Model-Model dan Data;Indra Felly;K60179034;III atau IV
2479;Transformasi Laplace untuk Menyelesaikan Persamaan Diferensial;Roestamadji;K60178265;III atau IV
2480;Masalah Transportasi;Bambang Irianto;K60178108;III atau IV
2481;Kelas-Kelas Residu dan Penggunaannya dalam Bujur Sangkar Ajaib;Eddy Roflin;K78040;III atau IV
2482;Kalkulus Operasional;F Sukono;K60178169;III atau IV
2483;Teori Pengambilan Keputusan Dibawah Kondisi Ketidakpastian;Roy Pandelaki;K75053;III atau IV
2484;Penerapan Matematika dalam Dasar Sistem Pengaturan;Syahrudin Said;K77108;III atau IV
2485;Transformasi Laplace;Djamaluddin Ilyas;K77147;III atau IV
2486;Ring-ring dengan Syarat-Syarat Rantainya;Lena Permatasari;K60179053;III atau IV
2487;Diferensial dalam R;La Podje Talangko;K60179078;III atau IV
2488;Beberapa Cara Penyelesaian Optimasi dengan Fungsi Obyektif Tidak Linear;Kankan Parmikanti;K60180168;III atau IV
2489;Pencelupan Tekstil yang Merupakan Suatu Masalah Multidivisional yang Dipecahkan dengan Cara Prinsip Pengubahan Komposisi;Juliati Widjaja;K60178244;III atau IV
2490;Integrasi dalam R;Sugandi Yahdin;11/4/1985;V
2491;Beberapa Kaitan Antara Modul dengan Homomorfisme;Eman Lesmana;28/12/1985;V
2492;Pemakaian Fungsi-Fungsi Produksi dan Fungsi-Fungsi Biaya dalam Perusahaan;Aam Maryamah;K60181053;III atau IV
2493;Tinjauan Tentang Penerapan Persamaan Diferensial pada Perhitungan Rangkaian Listrik;Samsul Islam;K60179105;III atau IV
2494;Tinjauan Tentang Penerapan Persamaan Diferensial pada Teknik Kontrol Otomatis;R. Sudrajat;K60179077;III atau IV
2495;Barisan Farey Deret Farey dan Bilangan Irasional;Akik Hidayat;23/10/1985;V
2496;Kaitan Transformasi Linear dengan Ruang Vektor;Atje Setiawan Abdulah;25/05/1985;V
2497;Ruang Vektor;Dian Ahmad B;11/3/1985;V
2498;Metode Pert sebagai Alat Perencanaan Operasional Pembangunan Gedung Pusdiklat PT Inti Bandung;Moersetyo Rahadi;K60177157;III atau IV
2499;Persamaan Diferensial dalam Ilmu Kelistrikan;Hamzah Ali;K60178289;III atau IV
2500;"Persamaan Diferensial Linear Tingkat ""n"" <n> 2 > Dengan Koefisien Variabel";Yanti Cahyanti;6/8/1986;V
2501;Penggunaan Transformasi Laplace di dalam Penyelesaian Persamaan Diferensial Linier dalam Persoalan Difleksi Balok;R. Lili Mucharam;K60178059;III atau IV
2502;Faktorisasi Dalam Integral Domain;Ino Suryana;31530;V
2503;Deret Subgrup;Maya Yuanita P;K60181132;III atau IV
2504;Optimasi Beaya Transportasi dengan Menggunakan Metoda Simplex;A. Nursangaji K.S;D1A80064;III atau IV
2505;Akar-Akar Primitif Residu Kuadratik dan Hukum Resiprositas Kuadratik;Bambang Sugandi;D1A78118;III atau IV
2506;Penurunan Fungsi Bessel untuk Aplikasi Soal-Soal Matematika;Romal Idjuddin;D1A79177;III atau IV
2507;Tinjauan Penggunaan Metoda Transpormasi Laplace dalam Persamaan Diferensial Biasa;Yedi Kurniadi;D1A80089;III atau IV
2508;Aplikasi Teorema De Moivre dalam Bentuk Fungsi Trigonometri;Iis Herisman;D1A80035;III atau IV
2509;Fungsi Dari Matriks;Betty Subartini;D1A80093;III atau IV
2510;Ideal dengan Berbagai Sifatnya dan Kaitannya dengan Berbagai Struktur Aljabar;Lucy Karyati Basar;D1A81176;III atau IV
2511;Ruang Topologi;E.Elvis Navitupulu;D1A82116;III atau IV
2512;Konsep Ruang Keadaan Dalam Menganalisa Sistem Kontrol dengan Pendekatan Persamaan Diferensial Biasa;Supriatna;D1A80037;III atau IV
2513;"Persamaan Diferensial Linear/Ekstrak Tingkat ""n"" dan Aplikasinya";Sobri A;D1A82099;III atau IV
2514;"Persamaan Diferensial Tingkat satu Derajat ""n"" Untuk n>2 Beserta Aplikasinya";Deded Sopandi;D1A78057;III atau IV
2515;Kontinuitas Fungsi Diruang Metrik;Dedi Permedi;D1A82163;III atau IV
2516;Penggunaan Persamaan Diferensial Linier Simultan pada Sistem Dinamis yang Simultan dari Multi Sektor dan Satu Sektor Ekonomi;Henry Dunant;D1A81187;III atau IV
2517;Perluasan Field;Cucu Suhery;D1A81114;III atau IV
2518;Tinjauan dan Aplikasi dalam Bidang Mekanika dan Kimia dari Persamaan Diferensial Linier Simultan dengan Koefisien Konstanta;Noor Hidayat;D1A81097;III atau IV
2519;Penyelesaian Persamaan Diferensial dalam Deret Kuasa;Endang Habinuddin;D1A82110;III atau IV
2520;Tinjauan Penyelesaian Persamaan Diferensial Biasa dengan Menggunakan metode Simbolik Dalam Bentuk Deret Kuasa;Trisno Suparman;D1A80147;III atau IV
2521;Grup Permutasi;Ramlan Siregar;D1A78219;III atau IV
2522;Aplikasi Ruang Vektor Pada Geometri;Sri Wardiani;D1A82079;III atau IV
2523;Aplikasi Metode Fungsi Konjuget dalam Masalah Potensial Dua Dimensi;Budi Nurani Ruchyana;D1A82071;III atau IV
2524;Sistem Modular;Irfan Sudono;D1A82016;III atau IV
2525;Derivatif Variabel Komleks dan Aplikasinya;Cecep Wijaya;D1A78080;III atau IV
2526;Analisa Rangka Batang dengan Metoda Perpindahan Matriks;Eddie Krishna Putra;D1A82020;III atau IV
2527;Analisa Rangkaian dengan Metoda Matriks;Wahyu;D1A82112;III atau IV
2528;Perluasan Limit;Ning Eliyati;D1A80051;III atau IV
2529;Dasar-Dasar Fungsi Hipergeometrik dan Penerapannya;Novial Galih Resi;D1A79032;III atau IV
2530;"Aplikasi Persamaan Diferensial Linier Tingkat ""n"" Secara Simultan";Euis Latifah;D1A80029;III atau IV
2531;Tinjauan Penyelesaian Persamaan Diferensial Biasa dengan Menggunakan Metoda Simbolik;Trisno Suparman;D1A80147;III atau IV
2532;Aplikasi Persamaan Diferensial dengan Metoda Matriks dalam Analisis Masalah Vibrasi;Eri Khasman;D1A82170;III atau IV
2533;Penggunaan Matriks dalam Metoda Simplex;Tiryono;D1A81027;III atau IV
2534;Transformasi Variabel Kompleks;Wawan Irmawan;D180177;III atau IV
2535;Penerapan Teknik Simulasi dalam Memecahkan Masalah Saluran Banyak untuk Menentukan Jumlah Kassa di Queen Fast Food;Nur Pudjiastuti;D1A80124;III atau IV
2536;Ideal Prima dan Modul Bagian Primer dalam Ring Komutatif;Siti Kusmardjianti;D1A83156;III atau IV
2537;Peranan Matriks dalam Ekonometrika Mengenai Regresi Linear Dgn Asumsi Gauss ( Klasik );Bambang Suhandi;D1A82094;III atau IV
2538;Aplikasi Transpormasi Laplace pada Persamaan Diferensial Parsial;Corrina Bahriawati;D1A83200;III atau IV
2539;Penyelesaian Persamaan Diferensial Parsial Linear Tingkat Dua Secara Numerik Beserta Aplikasinya;Suprayogi;D1A82095;III atau IV
2540;Persamaan Diferensial Linear dengan Koefisien Variabel Beserta Aplikasinya;Yani Iriani;D1A81038;III atau IV
2541;Keanalitikan Fungsi Kompleks dalam Suatu Transformasi;Asep Kuswandi Supriatna;D1A83004;III atau IV
2542;Derivatif Perubah Komleks dan Aplikasinya;Karlinah;D1A81064;III atau IV
2543;Matriks dalam Analisa Struktur Statis Taktentu dengan Metoda Gaya;Iman Firmansyah;D1A82144;III atau IV
2544;Penerapan Teknik Simulasi dalam Menguji Optimasi Pelayanan Bagian Proses Printing Kain PT Okatex;Herry Gianto;D1A82082;III atau IV
2545;Aplikasi Persamaan Lagrange dan Hamilton dalam Mekanika;Sri Nevi Gantini;D1A84003;III atau IV
2546;Peranan Geometris dalam Menganalisa Titik Pulang Pokok Dgn Menggunakan Komputer Sebagai Alat Bantu Perhitungannya;Rd. Irwan Adipribadi;D1A81070;III atau IV
2547;Aplikasi Matriks pada Fungsi Produksi;Denny Cahyadiana;D1A83191;III atau IV
2548;Penerapan Program Linear sebagai Alat Perencanaan Penanaman Sayuran Dikecamatan Lembang;Ririt Roeswidiah;D1A84200;III atau IV
2549;Residu dan Penggunaanya pada Perhitungan Integral Nyata;Sri Purwani;D1A84201;III atau IV
2550;Aplikasi Persamaan Diferensial Parsial Tipe Hiperbolik pada Persamaan Gelombang;Julita Nahar;D1A84093;III atau IV
2551;Studi Pendahuluan Tentang Penerbangan Shuttle Service untuk Route Bandung-Jakarta dengan Pendekatan Model Antrian (M/M/K) : (GD/oo/oo);Sudiyuwono;D1A84210;III atau IV
2552;Derivatif Fungsi Variabel Kompleks dan Aplikasinya;Agus Setiawan;D1A83167;III atau IV
2553;Teorema Eksistensi Picard;Arif Mulyadi;D1A82451;III atau IV
2554;Tinjauan Pemrograman Integer sebagai Suatu Kasus Khusus Pemograman Linier;Ida Ayu Dewi Tresnawati;D1A85128;III atau IV
2555;Metoda Simplex sebagai Alternatif Pemecahan Masalah Produksi pada PT Kompas Sakti Perkasa;Aline Soelaeman;D1A84033;III atau IV
2556;Analisis Kelayakan Alat Ukur Akreditasi Perguruan Tinggi Swasta dengan Tes Ranking Bertanda Wilcoxon dalam Perancangan Sistem Informasi Evaluasi dan Akreditasi Perguruan Tinggi Swasta;Herry Ginanjar;D1A83021;III atau IV
2557;Konsep Pemrograman Geometrik Tanpa Kendala;Rudi Rosadi;D1A82018;III atau IV
2558;Strategi Aktual dalam Perancangan dan Pengembangan Artifificial Intelllegence (Kecerdasan Buatan) pada Masalah Differensial Menggunakan Expert System;Afrizal Zein;D1A84190;III atau IV
2559;Pengendalian Persediaan Bahan Baku Refractories pada Pabrik Slab Baja dengan Model Dinamis mengandung Resiko di PT Krakatau Steel;Altos Pebrianto;D1A84056;III atau IV
2560;Penggunaan Transformasi Laplace pada Persamaan Diferensial dalam Rangkaian Listrik;Gugun Sodik;D1A85074;III atau IV
2561;Analisis Ekonometrika dengan Menggunakan Metode Matriks untuk Mencari Model yang Menyatakan Hubungan Antara Produksi Padi dan Faktor-Faktor yang Mempengaruhinya;Ani Suhartini;D1A86104;III atau IV
2562;Model Struktur sebagai Sistem Berderajat Kebebasan Tunggal Linier;Rakhmat Saleh;D1A86085;III atau IV
2563;Peranan Matriks pada Aplikasi Persamaan Diferensial Linier;Ahmad Djunaedi S;D1A84067;III atau IV
2564;Aplikasi Persamaan Diferensial Parsial Eliptik pada Masalah Kondisi Mantap;Isah Aisah;D1A85002;III atau IV
2565;Pebandingan Metode Givens dan Housee Holder pada Pentridiagonalan Matriks Real Simetri;Wahyudin;D1A84081;III atau IV
2566;Teori Integrasi Fungsi Analitik;Rachmat Priambudi;D1A85032;III atau IV
2567;Analisis Peramalan Titik Impas Perusahaan Umum Gas Negara Cabang Cirebon dengan Menggunakan Teori Dualitas;Eva Idawati;D1A85079;III atau IV
2568;Analisa Elemen Hingga Satu Dimensi dengan Menggunakan Komputer sebagai Alat Bantu;Admi Syarief;D1A85041;III atau IV
2569;Perbandingan Metoda Gaussian dan Gauss Seidel pada Persamaan Linear Simultan;M.Anjar Kuncoro;D1A84189;III atau IV
2570;Penentuan Jumlah Safety Stock Bahan Baku HRC Model Peramalan Bagi Permintaan Pipa pada Pengendalian Inventori Pabrik Pipa Baja Talang Tirta Jakarta;Reita Farianti;D1A86003;III atau IV
2571;Penggunaan Metoda Simpleks dan Perluasannya sebagai Suatu Metoda Penyelesaian Masalah Pemrigraman Linier;Ema Carnia;D1A85004;III atau IV
2572;Pengendalian PersediaanDinamis Mengandung Resiko pada Insulation Material Pembuatan Motor Listrik di PT Asea Brown Boveri Sakti Tangerang;M.Sjamsuar Dwi Djuana;D1A86079;III atau IV
2573;Aplikasi Persamaan Diferensial Linier Tingkat Dua dengan Koefisien dan Suku Konstanta dalam Inflasi Serta Pengangguran;Endah Triawiastuti;D1A86200;III atau IV
2574;Perluasan Vektor Eigen dalam Penyelesaian Persamaan Diferensial Linier Homogen Matriks Tingkat Satu;Christiana Pudjiastuti;D1A85145;III atau IV
2575;Penerapan Metoda Simpleks dan Pemrograman Integer dalam Perencanaan Produksi Dies Komponen Sepeda Motor pada PT Honda Federal Incorporation di Jakarta;D. Lucia  C Pardede;D1A85036;III atau IV
2576;Tinjauan Persamaan Diferensial Parsial sebagai Model Matematika dalam Arus Lalulintas Sederhana;Arwan Effendi;D1A83181;III atau IV
2577;Penggunaan Model Programa Dinamis pada Masalah Perawatan Mesin Kritis pada PT Perkebunan XII Rancabali;Rina Sri Lestari N;D1A85136;III atau IV
2578;Penurunan Fungsi Bessel Beserta Aplikasinya dalam Persamaan;Ismed Adrian;D1A85136;III atau IV
2579;Penerapan Persamaan Diferensial Parsial Tipe Parabola pada Masalah Aliran panas;Eko Supriyatno W;D1A85175;III atau IV
2580;Penerapan Peramalan dan Pemrograman Dinamik dalam Perencanaan Produksi untuk Mendapatkan Ongkos Produksi Optimal di PT Bintang Lima Surakarta Jawa Tengah;Oktaviana;D1A85195;III atau IV
2581;Residu dan Kutub;Atot Kurdian;D1A84157;III atau IV
2582;Pencacahan dan Abalisis Algoritma;Setiawan Hadi;D1A86471;III atau IV
2583;Aplikasi Persamaan Diferensial Orde satu pada Pertumbuhan dan Fluktuasi Populasi;Bugi Suryatanu;D1A85022;III atau IV
2584;Aplikasi Matriks pada Perhitungan Statis Tak Tentu dengan Metode Clapeyron;Gina Rosita;D1A86009;III atau IV
2585;Himpunan Homomorfisme Ruang Vektor dan Ruang Dual dari Suatu Ruang Vektor;Ahman Sutardi;D1A86073;III atau IV
2586;Teorema dan Rumus Integral Cauchy Variabel Kompleks;Yani Ramdani;D1A85105;III atau IV
2587;Metoda Pert Sebagai Alat Perencanaan dan Pengendalian Pembangunan Proyek Jalan Tol Cawang Tanjung Priok Elevated Toll Way Area I Tahap I PIER No.01 s.d PIER No.10;Elly;D1A83171;III atau IV
2588;Aplikasi Matriks pada Struktur Balok Statis Tak Tertentu;Riawan;D1A85096;III atau IV
2589;Grup Fundamental pada Bidang yang Bocor;Agus Sugiana;D1A86082;III atau IV
2590;Aplikasi Pemrograman Integer pada Produksi Barang;Ketut Jayanegara;D1A85217;III atau IV
2591;Penerapan Geometri Diferensial dalam Metode Proyeksi Peta Secara Proyeksi Silinder;Edhi Swasono;D1A85087;III atau IV
